"Province.State","Country.Region","Date","Fatalities"
"Tennessee","US",2020-04-12,106
"Texas","US",2020-04-12,283
"Utah","US",2020-04-12,18
"Vermont","US",2020-04-12,27
"Virginia","US",2020-04-12,141
"Washington","US",2020-04-12,506
"West Virginia","US",2020-04-12,6
"Wisconsin","US",2020-04-12,144
"Wyoming","US",2020-04-12,0
"Diamond Princess","US",2020-04-12,0
"Grand Princess","US",2020-04-12,0
"American Samoa","US",2020-04-13,0
"Guam","US",2020-04-13,5
"Northern Mariana Islands","US",2020-04-13,2
"Puerto Rico","US",2020-04-13,45
"Virgin Islands","US",2020-04-13,1
"Alabama","US",2020-04-13,99
"Alaska","US",2020-04-13,8
"Arizona","US",2020-04-13,132
"Arkansas","US",2020-04-13,29
"California","US",2020-04-13,714
"Colorado","US",2020-04-13,306
"Connecticut","US",2020-04-13,602
"Delaware","US",2020-04-13,41
"District of Columbia","US",2020-04-13,52
"Florida","US",2020-04-13,499
"Georgia","US",2020-04-13,465
"Hawaii","US",2020-04-13,9
"Idaho","US",2020-04-13,27
"Illinois","US",2020-04-13,798
"Indiana","US",2020-04-13,350
"Iowa","US",2020-04-13,41
"Kansas","US",2020-04-13,62
"Kentucky","US",2020-04-13,113
"Louisiana","US",2020-04-13,884
"Maine","US",2020-04-13,19
"Maryland","US",2020-04-13,262
"Massachusetts","US",2020-04-13,844
"Michigan","US",2020-04-13,1602
"Minnesota","US",2020-04-13,70
"Mississippi","US",2020-04-13,98
"Missouri","US",2020-04-13,123
"Montana","US",2020-04-13,7
"Nebraska","US",2020-04-13,17
"Nevada","US",2020-04-13,114
"New Hampshire","US",2020-04-13,23
"New Jersey","US",2020-04-13,2443
"New Mexico","US",2020-04-13,26
"New York","US",2020-04-13,10058
"North Carolina","US",2020-04-13,94
"North Dakota","US",2020-04-13,8
"Ohio","US",2020-04-13,274
"Oklahoma","US",2020-04-13,99
"Oregon","US",2020-04-13,53
"Pennsylvania","US",2020-04-13,589
"Rhode Island","US",2020-04-13,63
"South Carolina","US",2020-04-13,82
"South Dakota","US",2020-04-13,6
"Tennessee","US",2020-04-13,109
"Texas","US",2020-04-13,305
"Utah","US",2020-04-13,13
"Vermont","US",2020-04-13,28
"Virginia","US",2020-04-13,149
"Washington","US",2020-04-13,513
"West Virginia","US",2020-04-13,8
"Wisconsin","US",2020-04-13,154
"Wyoming","US",2020-04-13,1
"Diamond Princess","US",2020-04-13,0
"Grand Princess","US",2020-04-13,0
"American Samoa","US",2020-04-14,0
"Guam","US",2020-04-14,5
"Northern Mariana Islands","US",2020-04-14,2
"Puerto Rico","US",2020-04-14,45
"Virgin Islands","US",2020-04-14,1
"Alabama","US",2020-04-14,114
"Alaska","US",2020-04-14,9
"Arizona","US",2020-04-14,143
"Arkansas","US",2020-04-14,32
"California","US",2020-04-14,767
"Colorado","US",2020-04-14,327
"Connecticut","US",2020-04-14,671
"Delaware","US",2020-04-14,43
"District of Columbia","US",2020-04-14,67
"Florida","US",2020-04-14,571
"Georgia","US",2020-04-14,525
"Hawaii","US",2020-04-14,9
"Idaho","US",2020-04-14,33
"Illinois","US",2020-04-14,868
"Indiana","US",2020-04-14,387
"Iowa","US",2020-04-14,49
"Kansas","US",2020-04-14,69
"Kentucky","US",2020-04-14,106
"Louisiana","US",2020-04-14,1013
"Maine","US",2020-04-14,20
"Maryland","US",2020-04-14,302
"Massachusetts","US",2020-04-14,844
"Michigan","US",2020-04-14,1768
"Minnesota","US",2020-04-14,79
"Mississippi","US",2020-04-14,111
"Missouri","US",2020-04-14,149
"Montana","US",2020-04-14,7
"Nebraska","US",2020-04-14,20
"Nevada","US",2020-04-14,126
"New Hampshire","US",2020-04-14,25
"New Jersey","US",2020-04-14,2805
"New Mexico","US",2020-04-14,31
"New York","US",2020-04-14,10842
"North Carolina","US",2020-04-14,112
"North Dakota","US",2020-04-14,8
"Ohio","US",2020-04-14,324
"Oklahoma","US",2020-04-14,108
"Oregon","US",2020-04-14,55
"Pennsylvania","US",2020-04-14,691
"Rhode Island","US",2020-04-14,80
"South Carolina","US",2020-04-14,97
"South Dakota","US",2020-04-14,6
"Tennessee","US",2020-04-14,124
"Texas","US",2020-04-14,342
"Utah","US",2020-04-14,18
"Vermont","US",2020-04-14,29
"Virginia","US",2020-04-14,154
"Washington","US",2020-04-14,530
"West Virginia","US",2020-04-14,9
"Wisconsin","US",2020-04-14,170
"Wyoming","US",2020-04-14,1
"Diamond Princess","US",2020-04-14,0
"Grand Princess","US",2020-04-14,0
"American Samoa","US",2020-04-15,0
"Guam","US",2020-04-15,5
"Northern Mariana Islands","US",2020-04-15,2
"Puerto Rico","US",2020-04-15,51
"Virgin Islands","US",2020-04-15,1
"Alabama","US",2020-04-15,118
"Alaska","US",2020-04-15,9
"Arizona","US",2020-04-15,155
"Arkansas","US",2020-04-15,33
"California","US",2020-04-15,860
"Colorado","US",2020-04-15,328
"Connecticut","US",2020-04-15,868
"Delaware","US",2020-04-15,46
"District of Columbia","US",2020-04-15,72
"Florida","US",2020-04-15,596
"Georgia","US",2020-04-15,552
"Hawaii","US",2020-04-15,9
"Idaho","US",2020-04-15,39
"Illinois","US",2020-04-15,949
"Indiana","US",2020-04-15,436
"Iowa","US",2020-04-15,53
"Kansas","US",2020-04-15,71
"Kentucky","US",2020-04-15,115
"Louisiana","US",2020-04-15,1103
"Maine","US",2020-04-15,24
"Maryland","US",2020-04-15,311
"Massachusetts","US",2020-04-15,1108
"Michigan","US",2020-04-15,1921
"Minnesota","US",2020-04-15,87
"Mississippi","US",2020-04-15,122
"Missouri","US",2020-04-15,153
"Montana","US",2020-04-15,7
"Nebraska","US",2020-04-15,20
"Nevada","US",2020-04-15,131
"New Hampshire","US",2020-04-15,32
"New Jersey","US",2020-04-15,3156
"New Mexico","US",2020-04-15,36
"New York","US",2020-04-15,11617
"North Carolina","US",2020-04-15,130
"North Dakota","US",2020-04-15,9
"Ohio","US",2020-04-15,362
"Oklahoma","US",2020-04-15,123
"Oregon","US",2020-04-15,58
"Pennsylvania","US",2020-04-15,779
"Rhode Island","US",2020-04-15,80
"South Carolina","US",2020-04-15,106
"South Dakota","US",2020-04-15,6
"Tennessee","US",2020-04-15,124
"Texas","US",2020-04-15,375
"Utah","US",2020-04-15,20
"Vermont","US",2020-04-15,29
"Virginia","US",2020-04-15,195
"Washington","US",2020-04-15,552
"West Virginia","US",2020-04-15,10
"Wisconsin","US",2020-04-15,183
"Wyoming","US",2020-04-15,1
"Diamond Princess","US",2020-04-15,0
"Grand Princess","US",2020-04-15,0
"American Samoa","US",2020-04-16,0
"Guam","US",2020-04-16,5
"Northern Mariana Islands","US",2020-04-16,2
"Puerto Rico","US",2020-04-16,56
"Virgin Islands","US",2020-04-16,1
"Alabama","US",2020-04-16,133
"Alaska","US",2020-04-16,9
"Arizona","US",2020-04-16,164
"Arkansas","US",2020-04-16,37
"California","US",2020-04-16,956
"Colorado","US",2020-04-16,355
"Connecticut","US",2020-04-16,971
"Delaware","US",2020-04-16,55
"District of Columbia","US",2020-04-16,81
"Florida","US",2020-04-16,668
"Georgia","US",2020-04-16,587
"Hawaii","US",2020-04-16,9
"Idaho","US",2020-04-16,41
"Illinois","US",2020-04-16,1072
"Indiana","US",2020-04-16,477
"Iowa","US",2020-04-16,60
"Kansas","US",2020-04-16,80
"Kentucky","US",2020-04-16,129
"Louisiana","US",2020-04-16,1156
"Maine","US",2020-04-16,27
"Maryland","US",2020-04-16,319
"Massachusetts","US",2020-04-16,1108
"Michigan","US",2020-04-16,1996
"Minnesota","US",2020-04-16,87
"Mississippi","US",2020-04-16,129
"Missouri","US",2020-04-16,169
"Montana","US",2020-04-16,7
"Nebraska","US",2020-04-16,21
"Nevada","US",2020-04-16,137
"New Hampshire","US",2020-04-16,32
"New Jersey","US",2020-04-16,3518
"New Mexico","US",2020-04-16,36
"New York","US",2020-04-16,14832
"North Carolina","US",2020-04-16,150
"North Dakota","US",2020-04-16,9
"Ohio","US",2020-04-16,407
"Oklahoma","US",2020-04-16,131
"Oregon","US",2020-04-16,64
"Pennsylvania","US",2020-04-16,841
"Rhode Island","US",2020-04-16,87
"South Carolina","US",2020-04-16,111
"South Dakota","US",2020-04-16,7
"Tennessee","US",2020-04-16,136
"Texas","US",2020-04-16,414
"Utah","US",2020-04-16,20
"Vermont","US",2020-04-16,33
"Virginia","US",2020-04-16,208
"Washington","US",2020-04-16,579
"West Virginia","US",2020-04-16,12
"Wisconsin","US",2020-04-16,197
"Wyoming","US",2020-04-16,2
"Diamond Princess","US",2020-04-16,0
"Grand Princess","US",2020-04-16,0
"American Samoa","US",2020-04-17,0
"Guam","US",2020-04-17,5
"Northern Mariana Islands","US",2020-04-17,2
"Puerto Rico","US",2020-04-17,58
"Virgin Islands","US",2020-04-17,2
"Alabama","US",2020-04-17,148
"Alaska","US",2020-04-17,9
"Arizona","US",2020-04-17,183
"Arkansas","US",2020-04-17,37
"California","US",2020-04-17,1037
"Colorado","US",2020-04-17,372
"Connecticut","US",2020-04-17,1036
"Delaware","US",2020-04-17,61
"District of Columbia","US",2020-04-17,86
"Florida","US",2020-04-17,725
"Georgia","US",2020-04-17,650
"Hawaii","US",2020-04-17,9
"Idaho","US",2020-04-17,41
"Illinois","US",2020-04-17,1132
"Indiana","US",2020-04-17,522
"Iowa","US",2020-04-17,64
"Kansas","US",2020-04-17,82
"Kentucky","US",2020-04-17,137
"Louisiana","US",2020-04-17,1213
"Maine","US",2020-04-17,29
"Maryland","US",2020-04-17,334
"Massachusetts","US",2020-04-17,1245
"Michigan","US",2020-04-17,2227
"Minnesota","US",2020-04-17,111
"Mississippi","US",2020-04-17,140
"Missouri","US",2020-04-17,184
"Montana","US",2020-04-17,8
"Nebraska","US",2020-04-17,24
"Nevada","US",2020-04-17,142
"New Hampshire","US",2020-04-17,37
"New Jersey","US",2020-04-17,3840
"New Mexico","US",2020-04-17,44
"New York","US",2020-04-17,17131
"North Carolina","US",2020-04-17,177
"North Dakota","US",2020-04-17,9
"Ohio","US",2020-04-17,418
"Oklahoma","US",2020-04-17,136
"Oregon","US",2020-04-17,70
"Pennsylvania","US",2020-04-17,921
"Rhode Island","US",2020-04-17,118
"South Carolina","US",2020-04-17,116
"South Dakota","US",2020-04-17,7
"Tennessee","US",2020-04-17,141
"Texas","US",2020-04-17,451
"Utah","US",2020-04-17,23
"Vermont","US",2020-04-17,35
"Virginia","US",2020-04-17,231
"Washington","US",2020-04-17,603
"West Virginia","US",2020-04-17,16
"Wisconsin","US",2020-04-17,206
"Wyoming","US",2020-04-17,2
"Diamond Princess","US",2020-04-17,0
"Grand Princess","US",2020-04-17,0
"American Samoa","US",2020-04-18,0
"Guam","US",2020-04-18,5
"Northern Mariana Islands","US",2020-04-18,2
"Puerto Rico","US",2020-04-18,60
"Virgin Islands","US",2020-04-18,3
"Alabama","US",2020-04-18,153
"Alaska","US",2020-04-18,9
"Arizona","US",2020-04-18,180
"Arkansas","US",2020-04-18,38
"California","US",2020-04-18,1140
"Colorado","US",2020-04-18,389
"Connecticut","US",2020-04-18,1086
"Delaware","US",2020-04-18,67
"District of Columbia","US",2020-04-18,91
"Florida","US",2020-04-18,748
"Georgia","US",2020-04-18,673
"Hawaii","US",2020-04-18,9
"Idaho","US",2020-04-18,43
"Illinois","US",2020-04-18,1259
"Indiana","US",2020-04-18,545
"Iowa","US",2020-04-18,74
"Kansas","US",2020-04-18,85
"Kentucky","US",2020-04-18,144
"Louisiana","US",2020-04-18,1267
"Maine","US",2020-04-18,32
"Maryland","US",2020-04-18,421
"Massachusetts","US",2020-04-18,1404
"Michigan","US",2020-04-18,2308
"Minnesota","US",2020-04-18,121
"Mississippi","US",2020-04-18,152
"Missouri","US",2020-04-18,197
"Montana","US",2020-04-18,10
"Nebraska","US",2020-04-18,24
"Nevada","US",2020-04-18,151
"New Hampshire","US",2020-04-18,38
"New Jersey","US",2020-04-18,4070
"New Mexico","US",2020-04-18,53
"New York","US",2020-04-18,17671
"North Carolina","US",2020-04-18,187
"North Dakota","US",2020-04-18,9
"Ohio","US",2020-04-18,451
"Oklahoma","US",2020-04-18,136
"Oregon","US",2020-04-18,72
"Pennsylvania","US",2020-04-18,1042
"Rhode Island","US",2020-04-18,137
"South Carolina","US",2020-04-18,119
"South Dakota","US",2020-04-18,7
"Tennessee","US",2020-04-18,142
"Texas","US",2020-04-18,476
"Utah","US",2020-04-18,25
"Vermont","US",2020-04-18,38
"Virginia","US",2020-04-18,258
"Washington","US",2020-04-18,613
"West Virginia","US",2020-04-18,16
"Wisconsin","US",2020-04-18,212
"Wyoming","US",2020-04-18,2
"Diamond Princess","US",2020-04-18,0
"Grand Princess","US",2020-04-18,0
"American Samoa","US",2020-04-19,0
"Guam","US",2020-04-19,5
"Northern Mariana Islands","US",2020-04-19,2
"Puerto Rico","US",2020-04-19,62
"Virgin Islands","US",2020-04-19,3
"Alabama","US",2020-04-19,157
"Alaska","US",2020-04-19,9
"Arizona","US",2020-04-19,184
"Arkansas","US",2020-04-19,39
"California","US",2020-04-19,1177
"Colorado","US",2020-04-19,420
"Connecticut","US",2020-04-19,1127
"Delaware","US",2020-04-19,67
"District of Columbia","US",2020-04-19,96
"Florida","US",2020-04-19,774
"Georgia","US",2020-04-19,687
"Hawaii","US",2020-04-19,10
"Idaho","US",2020-04-19,44
"Illinois","US",2020-04-19,1290
"Indiana","US",2020-04-19,562
"Iowa","US",2020-04-19,75
"Kansas","US",2020-04-19,93
"Kentucky","US",2020-04-19,146
"Louisiana","US",2020-04-19,1296
"Maine","US",2020-04-19,34
"Maryland","US",2020-04-19,461
"Massachusetts","US",2020-04-19,1706
"Michigan","US",2020-04-19,2391
"Minnesota","US",2020-04-19,134
"Mississippi","US",2020-04-19,159
"Missouri","US",2020-04-19,199
"Montana","US",2020-04-19,10
"Nebraska","US",2020-04-19,28
"Nevada","US",2020-04-19,158
"New Hampshire","US",2020-04-19,38
"New Jersey","US",2020-04-19,4362
"New Mexico","US",2020-04-19,55
"New York","US",2020-04-19,18298
"North Carolina","US",2020-04-19,200
"North Dakota","US",2020-04-19,9
"Ohio","US",2020-04-19,471
"Oklahoma","US",2020-04-19,140
"Oregon","US",2020-04-19,74
"Pennsylvania","US",2020-04-19,1276
"Rhode Island","US",2020-04-19,150
"South Carolina","US",2020-04-19,120
"South Dakota","US",2020-04-19,7
"Tennessee","US",2020-04-19,148
"Texas","US",2020-04-19,490
"Utah","US",2020-04-19,27
"Vermont","US",2020-04-19,38
"Virginia","US",2020-04-19,277
"Washington","US",2020-04-19,636
"West Virginia","US",2020-04-19,18
"Wisconsin","US",2020-04-19,220
"Wyoming","US",2020-04-19,2
"Diamond Princess","US",2020-04-19,0
"Grand Princess","US",2020-04-19,0
"American Samoa","US",2020-04-20,0
"Guam","US",2020-04-20,5
"Northern Mariana Islands","US",2020-04-20,2
"Puerto Rico","US",2020-04-20,63
"Virgin Islands","US",2020-04-20,3
"Alabama","US",2020-04-20,163
"Alaska","US",2020-04-20,9
"Arizona","US",2020-04-20,191
"Arkansas","US",2020-04-20,41
"California","US",2020-04-20,1225
"Colorado","US",2020-04-20,420
"Connecticut","US",2020-04-20,1331
"Delaware","US",2020-04-20,72
"District of Columbia","US",2020-04-20,105
"Florida","US",2020-04-20,822
"Georgia","US",2020-04-20,775
"Hawaii","US",2020-04-20,10
"Idaho","US",2020-04-20,45
"Illinois","US",2020-04-20,1349
"Indiana","US",2020-04-20,577
"Iowa","US",2020-04-20,79
"Kansas","US",2020-04-20,102
"Kentucky","US",2020-04-20,154
"Louisiana","US",2020-04-20,1328
"Maine","US",2020-04-20,35
"Maryland","US",2020-04-20,582
"Massachusetts","US",2020-04-20,1706
"Michigan","US",2020-04-20,2468
"Minnesota","US",2020-04-20,143
"Mississippi","US",2020-04-20,169
"Missouri","US",2020-04-20,200
"Montana","US",2020-04-20,10
"Nebraska","US",2020-04-20,33
"Nevada","US",2020-04-20,159
"New Hampshire","US",2020-04-20,42
"New Jersey","US",2020-04-20,4496
"New Mexico","US",2020-04-20,58
"New York","US",2020-04-20,18611
"North Carolina","US",2020-04-20,218
"North Dakota","US",2020-04-20,9
"Ohio","US",2020-04-20,509
"Oklahoma","US",2020-04-20,143
"Oregon","US",2020-04-20,75
"Pennsylvania","US",2020-04-20,1348
"Rhode Island","US",2020-04-20,155
"South Carolina","US",2020-04-20,123
"South Dakota","US",2020-04-20,7
"Tennessee","US",2020-04-20,152
"Texas","US",2020-04-20,507
"Utah","US",2020-04-20,28
"Vermont","US",2020-04-20,38
"Virginia","US",2020-04-20,300
"Washington","US",2020-04-20,643
"West Virginia","US",2020-04-20,24
"Wisconsin","US",2020-04-20,230
"Wyoming","US",2020-04-20,2
"Diamond Princess","US",2020-04-20,0
"Grand Princess","US",2020-04-20,0
"American Samoa","US",2020-04-21,0
"Guam","US",2020-04-21,5
"Northern Mariana Islands","US",2020-04-21,2
"Puerto Rico","US",2020-04-21,64
"Virgin Islands","US",2020-04-21,3
"Alabama","US",2020-04-21,183
"Alaska","US",2020-04-21,9
"Arizona","US",2020-04-21,208
"Arkansas","US",2020-04-21,42
"California","US",2020-04-21,1282
"Colorado","US",2020-04-21,483
"Connecticut","US",2020-04-21,1423
"Delaware","US",2020-04-21,82
"District of Columbia","US",2020-04-21,112
"Florida","US",2020-04-21,867
"Georgia","US",2020-04-21,798
"Hawaii","US",2020-04-21,10
"Idaho","US",2020-04-21,48
"Illinois","US",2020-04-21,1468
"Indiana","US",2020-04-21,635
"Iowa","US",2020-04-21,83
"Kansas","US",2020-04-21,109
"Kentucky","US",2020-04-21,171
"Louisiana","US",2020-04-21,1405
"Maine","US",2020-04-21,36
"Maryland","US",2020-04-21,652
"Massachusetts","US",2020-04-21,1961
"Michigan","US",2020-04-21,2575
"Minnesota","US",2020-04-21,160
"Mississippi","US",2020-04-21,183
"Missouri","US",2020-04-21,224
"Montana","US",2020-04-21,12
"Nebraska","US",2020-04-21,33
"Nevada","US",2020-04-21,163
"New Hampshire","US",2020-04-21,42
"New Jersey","US",2020-04-21,4753
"New Mexico","US",2020-04-21,58
"New York","US",2020-04-21,19104
"North Carolina","US",2020-04-21,245
"North Dakota","US",2020-04-21,13
"Ohio","US",2020-04-21,557
"Oklahoma","US",2020-04-21,164
"Oregon","US",2020-04-21,78
"Pennsylvania","US",2020-04-21,1614
"Rhode Island","US",2020-04-21,171
"South Carolina","US",2020-04-21,124
"South Dakota","US",2020-04-21,8
"Tennessee","US",2020-04-21,157
"Texas","US",2020-04-21,533
"Utah","US",2020-04-21,32
"Vermont","US",2020-04-21,40
"Virginia","US",2020-04-21,324
"Washington","US",2020-04-21,664
"West Virginia","US",2020-04-21,26
"Wisconsin","US",2020-04-21,244
"Wyoming","US",2020-04-21,2
"Diamond Princess","US",2020-04-21,0
"Grand Princess","US",2020-04-21,0
"American Samoa","US",2020-04-22,0
"Guam","US",2020-04-22,5
"Northern Mariana Islands","US",2020-04-22,2
"Puerto Rico","US",2020-04-22,63
"Virgin Islands","US",2020-04-22,3
"Alabama","US",2020-04-22,196
"Alaska","US",2020-04-22,9
"Arizona","US",2020-04-22,231
"Arkansas","US",2020-04-22,42
"California","US",2020-04-22,1421
"Colorado","US",2020-04-22,506
"Connecticut","US",2020-04-22,1544
"Delaware","US",2020-04-22,89
"District of Columbia","US",2020-04-22,127
"Florida","US",2020-04-22,893
"Georgia","US",2020-04-22,848
"Hawaii","US",2020-04-22,12
"Idaho","US",2020-04-22,51
"Illinois","US",2020-04-22,1565
"Indiana","US",2020-04-22,666
"Iowa","US",2020-04-22,90
"Kansas","US",2020-04-22,112
"Kentucky","US",2020-04-22,185
"Louisiana","US",2020-04-22,1473
"Maine","US",2020-04-22,39
"Maryland","US",2020-04-22,698
"Massachusetts","US",2020-04-22,2182
"Michigan","US",2020-04-22,2813
"Minnesota","US",2020-04-22,179
"Mississippi","US",2020-04-22,193
"Missouri","US",2020-04-22,238
"Montana","US",2020-04-22,14
"Nebraska","US",2020-04-22,38
"Nevada","US",2020-04-22,172
"New Hampshire","US",2020-04-22,48
"New Jersey","US",2020-04-22,5150
"New Mexico","US",2020-04-22,71
"New York","US",2020-04-22,19413
"North Carolina","US",2020-04-22,265
"North Dakota","US",2020-04-22,14
"Ohio","US",2020-04-22,610
"Oklahoma","US",2020-04-22,170
"Oregon","US",2020-04-22,78
"Pennsylvania","US",2020-04-22,1673
"Rhode Island","US",2020-04-22,181
"South Carolina","US",2020-04-22,140
"South Dakota","US",2020-04-22,9
"Tennessee","US",2020-04-22,157
"Texas","US",2020-04-22,556
"Utah","US",2020-04-22,32
"Vermont","US",2020-04-22,40
"Virginia","US",2020-04-22,349
"Washington","US",2020-04-22,686
"West Virginia","US",2020-04-22,27
"Wisconsin","US",2020-04-22,248
"Wyoming","US",2020-04-22,6
"Diamond Princess","US",2020-04-22,0
"Grand Princess","US",2020-04-22,0
"American Samoa","US",2020-04-23,0
"Guam","US",2020-04-23,5
"Northern Mariana Islands","US",2020-04-23,2
"Puerto Rico","US",2020-04-23,69
"Virgin Islands","US",2020-04-23,3
"Alabama","US",2020-04-23,202
"Alaska","US",2020-04-23,9
"Arizona","US",2020-04-23,249
"Arkansas","US",2020-04-23,45
"California","US",2020-04-23,1533
"Colorado","US",2020-04-23,552
"Connecticut","US",2020-04-23,1639
"Delaware","US",2020-04-23,92
"District of Columbia","US",2020-04-23,139
"Florida","US",2020-04-23,987
"Georgia","US",2020-04-23,881
"Hawaii","US",2020-04-23,12
"Idaho","US",2020-04-23,54
"Illinois","US",2020-04-23,1688
"Indiana","US",2020-04-23,706
"Iowa","US",2020-04-23,96
"Kansas","US",2020-04-23,113
"Kentucky","US",2020-04-23,191
"Louisiana","US",2020-04-23,1599
"Maine","US",2020-04-23,44
"Maryland","US",2020-04-23,748
"Massachusetts","US",2020-04-23,2360
"Michigan","US",2020-04-23,2977
"Minnesota","US",2020-04-23,200
"Mississippi","US",2020-04-23,201
"Missouri","US",2020-04-23,252
"Montana","US",2020-04-23,14
"Nebraska","US",2020-04-23,47
"Nevada","US",2020-04-23,195
"New Hampshire","US",2020-04-23,51
"New Jersey","US",2020-04-23,5426
"New Mexico","US",2020-04-23,78
"New York","US",2020-04-23,20973
"North Carolina","US",2020-04-23,281
"North Dakota","US",2020-04-23,15
"Ohio","US",2020-04-23,656
"Oklahoma","US",2020-04-23,179
"Oregon","US",2020-04-23,83
"Pennsylvania","US",2020-04-23,1724
"Rhode Island","US",2020-04-23,189
"South Carolina","US",2020-04-23,150
"South Dakota","US",2020-04-23,9
"Tennessee","US",2020-04-23,171
"Texas","US",2020-04-23,604
"Utah","US",2020-04-23,35
"Vermont","US",2020-04-23,43
"Virginia","US",2020-04-23,373
"Washington","US",2020-04-23,711
"West Virginia","US",2020-04-23,31
"Wisconsin","US",2020-04-23,258
"Wyoming","US",2020-04-23,7
"Diamond Princess","US",2020-04-23,0
"Grand Princess","US",2020-04-23,3
