"Province.State","Country.Region","Date","ConfirmedCases"
"Idaho","US",2020-04-12,1407
"Illinois","US",2020-04-12,20852
"Indiana","US",2020-04-12,7928
"Iowa","US",2020-04-12,1587
"Kansas","US",2020-04-12,1344
"Kentucky","US",2020-04-12,1963
"Louisiana","US",2020-04-12,20595
"Maine","US",2020-04-12,633
"Maryland","US",2020-04-12,8225
"Massachusetts","US",2020-04-12,25475
"Michigan","US",2020-04-12,24244
"Minnesota","US",2020-04-12,1621
"Mississippi","US",2020-04-12,2781
"Missouri","US",2020-04-12,4269
"Montana","US",2020-04-12,387
"Nebraska","US",2020-04-12,791
"Nevada","US",2020-04-12,2836
"New Hampshire","US",2020-04-12,929
"New Jersey","US",2020-04-12,61850
"New Mexico","US",2020-04-12,1245
"New York","US",2020-04-12,189033
"North Carolina","US",2020-04-12,4570
"North Dakota","US",2020-04-12,308
"Ohio","US",2020-04-12,6604
"Oklahoma","US",2020-04-12,1970
"Oregon","US",2020-04-12,1527
"Pennsylvania","US",2020-04-12,22938
"Rhode Island","US",2020-04-12,2665
"South Carolina","US",2020-04-12,3320
"South Dakota","US",2020-04-12,730
"Tennessee","US",2020-04-12,5508
"Texas","US",2020-04-12,13677
"Utah","US",2020-04-12,2303
"Vermont","US",2020-04-12,727
"Virginia","US",2020-04-12,5274
"Washington","US",2020-04-12,10609
"West Virginia","US",2020-04-12,593
"Wisconsin","US",2020-04-12,3341
"Wyoming","US",2020-04-12,270
"Diamond Princess","US",2020-04-12,49
"Grand Princess","US",2020-04-12,103
"American Samoa","US",2020-04-13,0
"Guam","US",2020-04-13,133
"Northern Mariana Islands","US",2020-04-13,11
"Puerto Rico","US",2020-04-13,903
"Virgin Islands","US",2020-04-13,51
"Alabama","US",2020-04-13,3734
"Alaska","US",2020-04-13,277
"Arizona","US",2020-04-13,3705
"Arkansas","US",2020-04-13,1410
"California","US",2020-04-13,23931
"Colorado","US",2020-04-13,7691
"Connecticut","US",2020-04-13,13381
"Delaware","US",2020-04-13,1758
"District of Columbia","US",2020-04-13,1955
"Florida","US",2020-04-13,21019
"Georgia","US",2020-04-13,13315
"Hawaii","US",2020-04-13,504
"Idaho","US",2020-04-13,1426
"Illinois","US",2020-04-13,22025
"Indiana","US",2020-04-13,8359
"Iowa","US",2020-04-13,1710
"Kansas","US",2020-04-13,1390
"Kentucky","US",2020-04-13,2018
"Louisiana","US",2020-04-13,21016
"Maine","US",2020-04-13,698
"Maryland","US",2020-04-13,8936
"Massachusetts","US",2020-04-13,26867
"Michigan","US",2020-04-13,25635
"Minnesota","US",2020-04-13,1621
"Mississippi","US",2020-04-13,2942
"Missouri","US",2020-04-13,4515
"Montana","US",2020-04-13,394
"Nebraska","US",2020-04-13,814
"Nevada","US",2020-04-13,2990
"New Hampshire","US",2020-04-13,985
"New Jersey","US",2020-04-13,64584
"New Mexico","US",2020-04-13,1262
"New York","US",2020-04-13,195749
"North Carolina","US",2020-04-13,4886
"North Dakota","US",2020-04-13,331
"Ohio","US",2020-04-13,6975
"Oklahoma","US",2020-04-13,2069
"Oregon","US",2020-04-13,1584
"Pennsylvania","US",2020-04-13,24292
"Rhode Island","US",2020-04-13,2665
"South Carolina","US",2020-04-13,3391
"South Dakota","US",2020-04-13,868
"Tennessee","US",2020-04-13,5610
"Texas","US",2020-04-13,14275
"Utah","US",2020-04-13,2363
"Vermont","US",2020-04-13,748
"Virginia","US",2020-04-13,5747
"Washington","US",2020-04-13,10635
"West Virginia","US",2020-04-13,611
"Wisconsin","US",2020-04-13,3428
"Wyoming","US",2020-04-13,275
"Diamond Princess","US",2020-04-13,49
"Grand Princess","US",2020-04-13,103
"American Samoa","US",2020-04-14,0
"Guam","US",2020-04-14,133
"Northern Mariana Islands","US",2020-04-14,11
"Puerto Rico","US",2020-04-14,923
"Virgin Islands","US",2020-04-14,51
"Alabama","US",2020-04-14,3953
"Alaska","US",2020-04-14,285
"Arizona","US",2020-04-14,3809
"Arkansas","US",2020-04-14,1498
"California","US",2020-04-14,25356
"Colorado","US",2020-04-14,7950
"Connecticut","US",2020-04-14,13989
"Delaware","US",2020-04-14,1926
"District of Columbia","US",2020-04-14,2058
"Florida","US",2020-04-14,21628
"Georgia","US",2020-04-14,14578
"Hawaii","US",2020-04-14,511
"Idaho","US",2020-04-14,1464
"Illinois","US",2020-04-14,23248
"Indiana","US",2020-04-14,8527
"Iowa","US",2020-04-14,1899
"Kansas","US",2020-04-14,1441
"Kentucky","US",2020-04-14,2048
"Louisiana","US",2020-04-14,21518
"Maine","US",2020-04-14,735
"Maryland","US",2020-04-14,9472
"Massachusetts","US",2020-04-14,28164
"Michigan","US",2020-04-14,27001
"Minnesota","US",2020-04-14,1695
"Mississippi","US",2020-04-14,3087
"Missouri","US",2020-04-14,4746
"Montana","US",2020-04-14,399
"Nebraska","US",2020-04-14,897
"Nevada","US",2020-04-14,3134
"New Hampshire","US",2020-04-14,922
"New Jersey","US",2020-04-14,68824
"New Mexico","US",2020-04-14,1345
"New York","US",2020-04-14,203020
"North Carolina","US",2020-04-14,5113
"North Dakota","US",2020-04-14,341
"Ohio","US",2020-04-14,7285
"Oklahoma","US",2020-04-14,2184
"Oregon","US",2020-04-14,1633
"Pennsylvania","US",2020-04-14,25465
"Rhode Island","US",2020-04-14,3251
"South Carolina","US",2020-04-14,3553
"South Dakota","US",2020-04-14,988
"Tennessee","US",2020-04-14,5827
"Texas","US",2020-04-14,15006
"Utah","US",2020-04-14,2417
"Vermont","US",2020-04-14,752
"Virginia","US",2020-04-14,6182
"Washington","US",2020-04-14,10799
"West Virginia","US",2020-04-14,640
"Wisconsin","US",2020-04-14,3555
"Wyoming","US",2020-04-14,282
"Diamond Princess","US",2020-04-14,49
"Grand Princess","US",2020-04-14,103
"American Samoa","US",2020-04-15,0
"Guam","US",2020-04-15,135
"Northern Mariana Islands","US",2020-04-15,13
"Puerto Rico","US",2020-04-15,974
"Virgin Islands","US",2020-04-15,51
"Alabama","US",2020-04-15,4075
"Alaska","US",2020-04-15,293
"Arizona","US",2020-04-15,3964
"Arkansas","US",2020-04-15,1569
"California","US",2020-04-15,26686
"Colorado","US",2020-04-15,7956
"Connecticut","US",2020-04-15,14755
"Delaware","US",2020-04-15,2014
"District of Columbia","US",2020-04-15,2197
"Florida","US",2020-04-15,22511
"Georgia","US",2020-04-15,14987
"Hawaii","US",2020-04-15,524
"Idaho","US",2020-04-15,1473
"Illinois","US",2020-04-15,24593
"Indiana","US",2020-04-15,8960
"Iowa","US",2020-04-15,1995
"Kansas","US",2020-04-15,1504
"Kentucky","US",2020-04-15,2210
"Louisiana","US",2020-04-15,21951
"Maine","US",2020-04-15,770
"Maryland","US",2020-04-15,10032
"Massachusetts","US",2020-04-15,29918
"Michigan","US",2020-04-15,28059
"Minnesota","US",2020-04-15,1809
"Mississippi","US",2020-04-15,3360
"Missouri","US",2020-04-15,4791
"Montana","US",2020-04-15,404
"Nebraska","US",2020-04-15,901
"Nevada","US",2020-04-15,3211
"New Hampshire","US",2020-04-15,1139
"New Jersey","US",2020-04-15,71030
"New Mexico","US",2020-04-15,1484
"New York","US",2020-04-15,214454
"North Carolina","US",2020-04-15,5340
"North Dakota","US",2020-04-15,365
"Ohio","US",2020-04-15,7794
"Oklahoma","US",2020-04-15,2263
"Oregon","US",2020-04-15,1663
"Pennsylvania","US",2020-04-15,26753
"Rhode Island","US",2020-04-15,3251
"South Carolina","US",2020-04-15,3656
"South Dakota","US",2020-04-15,1168
"Tennessee","US",2020-04-15,5827
"Texas","US",2020-04-15,15907
"Utah","US",2020-04-15,2548
"Vermont","US",2020-04-15,759
"Virginia","US",2020-04-15,6500
"Washington","US",2020-04-15,10942
"West Virginia","US",2020-04-15,702
"Wisconsin","US",2020-04-15,3721
"Wyoming","US",2020-04-15,287
"Diamond Princess","US",2020-04-15,49
"Grand Princess","US",2020-04-15,103
"American Samoa","US",2020-04-16,0
"Guam","US",2020-04-16,135
"Northern Mariana Islands","US",2020-04-16,13
"Puerto Rico","US",2020-04-16,1043
"Virgin Islands","US",2020-04-16,51
"Alabama","US",2020-04-16,4345
"Alaska","US",2020-04-16,300
"Arizona","US",2020-04-16,4237
"Arkansas","US",2020-04-16,1620
"California","US",2020-04-16,27677
"Colorado","US",2020-04-16,8286
"Connecticut","US",2020-04-16,15884
"Delaware","US",2020-04-16,2070
"District of Columbia","US",2020-04-16,2350
"Florida","US",2020-04-16,23343
"Georgia","US",2020-04-16,15669
"Hawaii","US",2020-04-16,530
"Idaho","US",2020-04-16,1587
"Illinois","US",2020-04-16,25734
"Indiana","US",2020-04-16,9542
"Iowa","US",2020-04-16,2141
"Kansas","US",2020-04-16,1615
"Kentucky","US",2020-04-16,2435
"Louisiana","US",2020-04-16,22532
"Maine","US",2020-04-16,796
"Maryland","US",2020-04-16,10784
"Massachusetts","US",2020-04-16,32181
"Michigan","US",2020-04-16,28809
"Minnesota","US",2020-04-16,1809
"Mississippi","US",2020-04-16,3624
"Missouri","US",2020-04-16,5174
"Montana","US",2020-04-16,415
"Nebraska","US",2020-04-16,952
"Nevada","US",2020-04-16,3214
"New Hampshire","US",2020-04-16,1139
"New Jersey","US",2020-04-16,75317
"New Mexico","US",2020-04-16,1484
"New York","US",2020-04-16,223691
"North Carolina","US",2020-04-16,5639
"North Dakota","US",2020-04-16,393
"Ohio","US",2020-04-16,8414
"Oklahoma","US",2020-04-16,2357
"Oregon","US",2020-04-16,1736
"Pennsylvania","US",2020-04-16,28258
"Rhode Island","US",2020-04-16,3529
"South Carolina","US",2020-04-16,3931
"South Dakota","US",2020-04-16,1311
"Tennessee","US",2020-04-16,6166
"Texas","US",2020-04-16,16876
"Utah","US",2020-04-16,2683
"Vermont","US",2020-04-16,774
"Virginia","US",2020-04-16,6889
"Washington","US",2020-04-16,11057
"West Virginia","US",2020-04-16,728
"Wisconsin","US",2020-04-16,3875
"Wyoming","US",2020-04-16,296
"Diamond Princess","US",2020-04-16,49
"Grand Princess","US",2020-04-16,103
"American Samoa","US",2020-04-17,0
"Guam","US",2020-04-17,136
"Northern Mariana Islands","US",2020-04-17,13
"Puerto Rico","US",2020-04-17,1068
"Virgin Islands","US",2020-04-17,51
"Alabama","US",2020-04-17,4571
"Alaska","US",2020-04-17,309
"Arizona","US",2020-04-17,4511
"Arkansas","US",2020-04-17,1695
"California","US",2020-04-17,29157
"Colorado","US",2020-04-17,8691
"Connecticut","US",2020-04-17,16809
"Delaware","US",2020-04-17,2317
"District of Columbia","US",2020-04-17,2476
"Florida","US",2020-04-17,24759
"Georgia","US",2020-04-17,17194
"Hawaii","US",2020-04-17,541
"Idaho","US",2020-04-17,1609
"Illinois","US",2020-04-17,27578
"Indiana","US",2020-04-17,10154
"Iowa","US",2020-04-17,2332
"Kansas","US",2020-04-17,1730
"Kentucky","US",2020-04-17,2522
"Louisiana","US",2020-04-17,23118
"Maine","US",2020-04-17,827
"Maryland","US",2020-04-17,11572
"Massachusetts","US",2020-04-17,34402
"Michigan","US",2020-04-17,30023
"Minnesota","US",2020-04-17,2070
"Mississippi","US",2020-04-17,3793
"Missouri","US",2020-04-17,5371
"Montana","US",2020-04-17,422
"Nebraska","US",2020-04-17,1066
"Nevada","US",2020-04-17,3524
"New Hampshire","US",2020-04-17,1287
"New Jersey","US",2020-04-17,78467
"New Mexico","US",2020-04-17,1597
"New York","US",2020-04-17,230597
"North Carolina","US",2020-04-17,6045
"North Dakota","US",2020-04-17,393
"Ohio","US",2020-04-17,9107
"Oklahoma","US",2020-04-17,2465
"Oregon","US",2020-04-17,1785
"Pennsylvania","US",2020-04-17,29888
"Rhode Island","US",2020-04-17,4177
"South Carolina","US",2020-04-17,4099
"South Dakota","US",2020-04-17,1411
"Tennessee","US",2020-04-17,6263
"Texas","US",2020-04-17,17849
"Utah","US",2020-04-17,2793
"Vermont","US",2020-04-17,779
"Virginia","US",2020-04-17,7491
"Washington","US",2020-04-17,11517
"West Virginia","US",2020-04-17,775
"Wisconsin","US",2020-04-17,4053
"Wyoming","US",2020-04-17,305
"Diamond Princess","US",2020-04-17,49
"Grand Princess","US",2020-04-17,103
"American Samoa","US",2020-04-18,0
"Guam","US",2020-04-18,136
"Northern Mariana Islands","US",2020-04-18,14
"Puerto Rico","US",2020-04-18,1118
"Virgin Islands","US",2020-04-18,53
"Alabama","US",2020-04-18,4712
"Alaska","US",2020-04-18,314
"Arizona","US",2020-04-18,4724
"Arkansas","US",2020-04-18,1744
"California","US",2020-04-18,30491
"Colorado","US",2020-04-18,9047
"Connecticut","US",2020-04-18,17550
"Delaware","US",2020-04-18,2538
"District of Columbia","US",2020-04-18,2666
"Florida","US",2020-04-18,25492
"Georgia","US",2020-04-18,17669
"Hawaii","US",2020-04-18,574
"Idaho","US",2020-04-18,1655
"Illinois","US",2020-04-18,29160
"Indiana","US",2020-04-18,10641
"Iowa","US",2020-04-18,2513
"Kansas","US",2020-04-18,1821
"Kentucky","US",2020-04-18,2707
"Louisiana","US",2020-04-18,23580
"Maine","US",2020-04-18,847
"Maryland","US",2020-04-18,12326
"Massachusetts","US",2020-04-18,36372
"Michigan","US",2020-04-18,30791
"Minnesota","US",2020-04-18,2209
"Mississippi","US",2020-04-18,3974
"Missouri","US",2020-04-18,5579
"Montana","US",2020-04-18,426
"Nebraska","US",2020-04-18,1249
"Nevada","US",2020-04-18,3626
"New Hampshire","US",2020-04-18,1342
"New Jersey","US",2020-04-18,81420
"New Mexico","US",2020-04-18,1798
"New York","US",2020-04-18,241712
"North Carolina","US",2020-04-18,6328
"North Dakota","US",2020-04-18,528
"Ohio","US",2020-04-18,10222
"Oklahoma","US",2020-04-18,2465
"Oregon","US",2020-04-18,1844
"Pennsylvania","US",2020-04-18,31652
"Rhode Island","US",2020-04-18,4491
"South Carolina","US",2020-04-18,4248
"South Dakota","US",2020-04-18,1542
"Tennessee","US",2020-04-18,6589
"Texas","US",2020-04-18,18704
"Utah","US",2020-04-18,2917
"Vermont","US",2020-04-18,803
"Virginia","US",2020-04-18,8053
"Washington","US",2020-04-18,11776
"West Virginia","US",2020-04-18,785
"Wisconsin","US",2020-04-18,4199
"Wyoming","US",2020-04-18,309
"Diamond Princess","US",2020-04-18,49
"Grand Princess","US",2020-04-18,103
"American Samoa","US",2020-04-19,0
"Guam","US",2020-04-19,136
"Northern Mariana Islands","US",2020-04-19,14
"Puerto Rico","US",2020-04-19,1213
"Virgin Islands","US",2020-04-19,53
"Alabama","US",2020-04-19,4888
"Alaska","US",2020-04-19,319
"Arizona","US",2020-04-19,4933
"Arkansas","US",2020-04-19,1781
"California","US",2020-04-19,31431
"Colorado","US",2020-04-19,9730
"Connecticut","US",2020-04-19,17962
"Delaware","US",2020-04-19,2538
"District of Columbia","US",2020-04-19,2793
"Florida","US",2020-04-19,26314
"Georgia","US",2020-04-19,18301
"Hawaii","US",2020-04-19,580
"Idaho","US",2020-04-19,1668
"Illinois","US",2020-04-19,30357
"Indiana","US",2020-04-19,11211
"Iowa","US",2020-04-19,2902
"Kansas","US",2020-04-19,1905
"Kentucky","US",2020-04-19,2960
"Louisiana","US",2020-04-19,23928
"Maine","US",2020-04-19,867
"Maryland","US",2020-04-19,12847
"Massachusetts","US",2020-04-19,38077
"Michigan","US",2020-04-19,31424
"Minnesota","US",2020-04-19,2356
"Mississippi","US",2020-04-19,4274
"Missouri","US",2020-04-19,5743
"Montana","US",2020-04-19,433
"Nebraska","US",2020-04-19,1474
"Nevada","US",2020-04-19,3728
"New Hampshire","US",2020-04-19,1390
"New Jersey","US",2020-04-19,85301
"New Mexico","US",2020-04-19,1845
"New York","US",2020-04-19,247815
"North Carolina","US",2020-04-19,6601
"North Dakota","US",2020-04-19,585
"Ohio","US",2020-04-19,11602
"Oklahoma","US",2020-04-19,2567
"Oregon","US",2020-04-19,1910
"Pennsylvania","US",2020-04-19,32902
"Rhode Island","US",2020-04-19,4706
"South Carolina","US",2020-04-19,4377
"South Dakota","US",2020-04-19,1635
"Tennessee","US",2020-04-19,7070
"Texas","US",2020-04-19,19260
"Utah","US",2020-04-19,3069
"Vermont","US",2020-04-19,813
"Virginia","US",2020-04-19,8542
"Washington","US",2020-04-19,11978
"West Virginia","US",2020-04-19,890
"Wisconsin","US",2020-04-19,4346
"Wyoming","US",2020-04-19,313
"Diamond Princess","US",2020-04-19,49
"Grand Princess","US",2020-04-19,103
"American Samoa","US",2020-04-20,0
"Guam","US",2020-04-20,136
"Northern Mariana Islands","US",2020-04-20,14
"Puerto Rico","US",2020-04-20,1252
"Virgin Islands","US",2020-04-20,53
"Alabama","US",2020-04-20,5079
"Alaska","US",2020-04-20,321
"Arizona","US",2020-04-20,5068
"Arkansas","US",2020-04-20,1973
"California","US",2020-04-20,33686
"Colorado","US",2020-04-20,9730
"Connecticut","US",2020-04-20,19815
"Delaware","US",2020-04-20,2745
"District of Columbia","US",2020-04-20,2927
"Florida","US",2020-04-20,27059
"Georgia","US",2020-04-20,19407
"Hawaii","US",2020-04-20,584
"Idaho","US",2020-04-20,1672
"Illinois","US",2020-04-20,31513
"Indiana","US",2020-04-20,11688
"Iowa","US",2020-04-20,3159
"Kansas","US",2020-04-20,2048
"Kentucky","US",2020-04-20,3050
"Louisiana","US",2020-04-20,24523
"Maine","US",2020-04-20,875
"Maryland","US",2020-04-20,13684
"Massachusetts","US",2020-04-20,38077
"Michigan","US",2020-04-20,32000
"Minnesota","US",2020-04-20,2470
"Mississippi","US",2020-04-20,4512
"Missouri","US",2020-04-20,5890
"Montana","US",2020-04-20,433
"Nebraska","US",2020-04-20,1648
"Nevada","US",2020-04-20,3830
"New Hampshire","US",2020-04-20,1447
"New Jersey","US",2020-04-20,88722
"New Mexico","US",2020-04-20,1971
"New York","US",2020-04-20,253060
"North Carolina","US",2020-04-20,6895
"North Dakota","US",2020-04-20,627
"Ohio","US",2020-04-20,12919
"Oklahoma","US",2020-04-20,2680
"Oregon","US",2020-04-20,1957
"Pennsylvania","US",2020-04-20,33914
"Rhode Island","US",2020-04-20,5090
"South Carolina","US",2020-04-20,4446
"South Dakota","US",2020-04-20,1685
"Tennessee","US",2020-04-20,7238
"Texas","US",2020-04-20,19751
"Utah","US",2020-04-20,3213
"Vermont","US",2020-04-20,816
"Virginia","US",2020-04-20,8990
"Washington","US",2020-04-20,12114
"West Virginia","US",2020-04-20,902
"Wisconsin","US",2020-04-20,4499
"Wyoming","US",2020-04-20,317
"Diamond Princess","US",2020-04-20,49
"Grand Princess","US",2020-04-20,103
"American Samoa","US",2020-04-21,0
"Guam","US",2020-04-21,136
"Northern Mariana Islands","US",2020-04-21,14
"Puerto Rico","US",2020-04-21,1298
"Virgin Islands","US",2020-04-21,53
"Alabama","US",2020-04-21,5317
"Alaska","US",2020-04-21,329
"Arizona","US",2020-04-21,5256
"Arkansas","US",2020-04-21,1990
"California","US",2020-04-21,35465
"Colorado","US",2020-04-21,10473
"Connecticut","US",2020-04-21,20360
"Delaware","US",2020-04-21,2931
"District of Columbia","US",2020-04-21,3098
"Florida","US",2020-04-21,27869
"Georgia","US",2020-04-21,19881
"Hawaii","US",2020-04-21,586
"Idaho","US",2020-04-21,1736
"Illinois","US",2020-04-21,33059
"Indiana","US",2020-04-21,12097
"Iowa","US",2020-04-21,3641
"Kansas","US",2020-04-21,2164
"Kentucky","US",2020-04-21,3204
"Louisiana","US",2020-04-21,24854
"Maine","US",2020-04-21,888
"Maryland","US",2020-04-21,14193
"Massachusetts","US",2020-04-21,41199
"Michigan","US",2020-04-21,32667
"Minnesota","US",2020-04-21,2567
"Mississippi","US",2020-04-21,4716
"Missouri","US",2020-04-21,6066
"Montana","US",2020-04-21,437
"Nebraska","US",2020-04-21,1685
"Nevada","US",2020-04-21,3937
"New Hampshire","US",2020-04-21,1490
"New Jersey","US",2020-04-21,92387
"New Mexico","US",2020-04-21,1971
"New York","US",2020-04-21,258361
"North Carolina","US",2020-04-21,7134
"North Dakota","US",2020-04-21,644
"Ohio","US",2020-04-21,13725
"Oklahoma","US",2020-04-21,2807
"Oregon","US",2020-04-21,2004
"Pennsylvania","US",2020-04-21,35249
"Rhode Island","US",2020-04-21,5500
"South Carolina","US",2020-04-21,4439
"South Dakota","US",2020-04-21,1755
"Tennessee","US",2020-04-21,7394
"Texas","US",2020-04-21,20574
"Utah","US",2020-04-21,3297
"Vermont","US",2020-04-21,818
"Virginia","US",2020-04-21,9630
"Washington","US",2020-04-21,12392
"West Virginia","US",2020-04-21,908
"Wisconsin","US",2020-04-21,4625
"Wyoming","US",2020-04-21,443
"Diamond Princess","US",2020-04-21,49
"Grand Princess","US",2020-04-21,103
"American Samoa","US",2020-04-22,0
"Guam","US",2020-04-22,136
"Northern Mariana Islands","US",2020-04-22,14
"Puerto Rico","US",2020-04-22,1252
"Virgin Islands","US",2020-04-22,54
"Alabama","US",2020-04-22,5593
"Alaska","US",2020-04-22,335
"Arizona","US",2020-04-22,5473
"Arkansas","US",2020-04-22,2276
"California","US",2020-04-22,37344
"Colorado","US",2020-04-22,10891
"Connecticut","US",2020-04-22,22469
"Delaware","US",2020-04-22,3200
"District of Columbia","US",2020-04-22,3206
"Florida","US",2020-04-22,28309
"Georgia","US",2020-04-22,21214
"Hawaii","US",2020-04-22,592
"Idaho","US",2020-04-22,1766
"Illinois","US",2020-04-22,35107
"Indiana","US",2020-04-22,12438
"Iowa","US",2020-04-22,3748
"Kansas","US",2020-04-22,2331
"Kentucky","US",2020-04-22,3378
"Louisiana","US",2020-04-22,25258
"Maine","US",2020-04-22,907
"Maryland","US",2020-04-22,14775
"Massachusetts","US",2020-04-22,42944
"Michigan","US",2020-04-22,33966
"Minnesota","US",2020-04-22,2722
"Mississippi","US",2020-04-22,4894
"Missouri","US",2020-04-22,6277
"Montana","US",2020-04-22,439
"Nebraska","US",2020-04-22,1813
"Nevada","US",2020-04-22,4081
"New Hampshire","US",2020-04-22,1588
"New Jersey","US",2020-04-22,95914
"New Mexico","US",2020-04-22,2210
"New York","US",2020-04-22,263292
"North Carolina","US",2020-04-22,7495
"North Dakota","US",2020-04-22,679
"Ohio","US",2020-04-22,14117
"Oklahoma","US",2020-04-22,2894
"Oregon","US",2020-04-22,2059
"Pennsylvania","US",2020-04-22,36082
"Rhode Island","US",2020-04-22,5841
"South Carolina","US",2020-04-22,4761
"South Dakota","US",2020-04-22,1858
"Tennessee","US",2020-04-22,7394
"Texas","US",2020-04-22,21321
"Utah","US",2020-04-22,3445
"Vermont","US",2020-04-22,823
"Virginia","US",2020-04-22,10266
"Washington","US",2020-04-22,12596
"West Virginia","US",2020-04-22,939
"Wisconsin","US",2020-04-22,4845
"Wyoming","US",2020-04-22,447
"Diamond Princess","US",2020-04-22,49
"Grand Princess","US",2020-04-22,103
"American Samoa","US",2020-04-23,0
"Guam","US",2020-04-23,139
"Northern Mariana Islands","US",2020-04-23,14
"Puerto Rico","US",2020-04-23,1416
"Virgin Islands","US",2020-04-23,54
"Alabama","US",2020-04-23,5832
"Alaska","US",2020-04-23,337
"Arizona","US",2020-04-23,5772
"Arkansas","US",2020-04-23,2599
"California","US",2020-04-23,39561
"Colorado","US",2020-04-23,11278
"Connecticut","US",2020-04-23,23100
"Delaware","US",2020-04-23,3308
"District of Columbia","US",2020-04-23,3361
"Florida","US",2020-04-23,29648
"Georgia","US",2020-04-23,21883
"Hawaii","US",2020-04-23,596
"Idaho","US",2020-04-23,1836
"Illinois","US",2020-04-23,36937
"Indiana","US",2020-04-23,13039
"Iowa","US",2020-04-23,3924
"Kansas","US",2020-04-23,2721
"Kentucky","US",2020-04-23,3479
"Louisiana","US",2020-04-23,25739
"Maine","US",2020-04-23,937
"Maryland","US",2020-04-23,15737
"Massachusetts","US",2020-04-23,46023
"Michigan","US",2020-04-23,35296
"Minnesota","US",2020-04-23,2942
"Mississippi","US",2020-04-23,5153
"Missouri","US",2020-04-23,6506
"Montana","US",2020-04-23,442
"Nebraska","US",2020-04-23,2202
"Nevada","US",2020-04-23,4208
"New Hampshire","US",2020-04-23,1670
"New Jersey","US",2020-04-23,100025
"New Mexico","US",2020-04-23,2379
"New York","US",2020-04-23,263460
"North Carolina","US",2020-04-23,7820
"North Dakota","US",2020-04-23,709
"Ohio","US",2020-04-23,14694
"Oklahoma","US",2020-04-23,3017
"Oregon","US",2020-04-23,2127
"Pennsylvania","US",2020-04-23,38379
"Rhode Island","US",2020-04-23,6256
"South Carolina","US",2020-04-23,4917
"South Dakota","US",2020-04-23,1956
"Tennessee","US",2020-04-23,8266
"Texas","US",2020-04-23,22650
"Utah","US",2020-04-23,3612
"Vermont","US",2020-04-23,825
"Virginia","US",2020-04-23,10998
"Washington","US",2020-04-23,12753
"West Virginia","US",2020-04-23,981
"Wisconsin","US",2020-04-23,5052
"Wyoming","US",2020-04-23,453
"Diamond Princess","US",2020-04-23,49
"Grand Princess","US",2020-04-23,103
